dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,642,23,,0.6428571428571429,1.0,5.0,0.4,0.14285714285714285,,0.0,,5.0,4.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,643,24,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,644,25,,0.5,1.0,7.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,645,26,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,646,27,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,647,28,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,648,29,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,649,30,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,650,31,,0.5714285714285714,0.8,8.0,0.2222222222222222,0.14285714285714285,0.0,0.0,,9.0,1.0,10.0,1.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,651,32,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,652,33,,0.5714285714285714,0.8888888888888888,7.0,0.16666666666666666,0.07142857142857142,,0.0,,6.0,3.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,653,34,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,654,35,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,655,36,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,656,37,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,657,38,,0.6428571428571429,1.0,5.0,0.25,0.07142857142857142,,0.0,,4.0,5.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,658,39,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,659,40,,0.6428571428571429,1.0,5.0,0.375,0.21428571428571427,,0.0,,8.0,1.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,660,41,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,661,42,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,662,43,,0.6428571428571429,1.0,5.0,0.3333333333333333,0.07142857142857142,,0.0,,3.0,6.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,663,44,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,664,45,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,665,46,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,666,47,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,667,48,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,668,49,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,669,50,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,670,51,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,671,52,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,672,53,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,673,54,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,674,55,,0.5714285714285714,0.8888888888888888,7.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,675,56,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,676,57,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,677,58,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,678,59,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,680,61,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,681,62,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,682,63,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,683,64,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,684,65,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,685,66,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,686,67,,0.6428571428571429,1.0,5.0,0.0,0.0,,0.0,,3.0,6.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,687,68,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,688,69,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,689,70,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,691,72,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,692,73,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,693,74,,0.5714285714285714,0.8888888888888888,7.0,0.0,0.0,,0.0,,2.0,7.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,694,75,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,695,76,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,696,77,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,697,78,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,698,79,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,699,80,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,700,81,,0.6428571428571429,1.0,5.0,0.2,0.07142857142857142,,0.0,,5.0,4.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,701,82,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,702,83,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,704,85,,0.6428571428571429,1.0,5.0,0.0,0.0,,0.0,,3.0,6.0,9.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,705,86,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,706,87,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,707,88,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,708,89,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,709,90,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,712,93,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,713,94,,0.5714285714285714,0.8888888888888888,7.0,0.16666666666666666,0.07142857142857142,0.0,0.0,,6.0,3.0,9.0,1.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,714,95,,0.5714285714285714,0.8888888888888888,7.0,0.0,0.0,0.0,0.0,,4.0,5.0,9.0,1.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,715,96,,0.5714285714285714,0.8888888888888888,7.0,0.14285714285714285,0.07142857142857142,0.0,0.0,,7.0,2.0,9.0,1.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,716,97,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,717,98,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,718,99,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,719,100,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,721,102,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,722,103,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,723,104,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,724,105,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,725,106,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,726,107,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,500,727,108,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,1000,775,1,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,1000,776,2,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,1000,778,4,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,1000,779,5,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,1000,780,6,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
csuite_weak_arrows,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_weak_arrows_intervention_experiment_cleaned_reps_100.csv,1000,781,7,,0.5714285714285714,1.0,6.0,0.0,0.0,,0.0,,2.0,6.0,8.0,0.0
