source,dataset,condition,raw_condition,sample_size,repetition,n_preserved,fraction_preserved,n_triples_total,n_reference_independent,n_concordant,fraction_concordant,n_failed_reference,n_failed_synthetic,independence_test,triple_seed,reference_path,synthetic_path,status,excluded_columns
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,715,114,0.9827586206896552,200,116,149,0.745,0,0,kci,1273142853,train_ts200_s715.npz,synthetic_vanilla_original_ts200_s715.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,716,110,1.0,200,110,149,0.745,0,0,kci,1273142853,train_ts200_s716.npz,synthetic_vanilla_original_ts200_s716.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,717,108,0.9473684210526316,200,114,141,0.705,0,0,kci,1273142853,train_ts200_s717.npz,synthetic_vanilla_original_ts200_s717.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,718,106,1.0,200,106,141,0.705,0,0,kci,1273142853,train_ts200_s718.npz,synthetic_vanilla_original_ts200_s718.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,722,102,0.9902912621359224,200,103,137,0.685,0,0,kci,1273142853,train_ts200_s722.npz,synthetic_vanilla_original_ts200_s722.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,723,100,0.970873786407767,200,103,144,0.72,0,0,kci,1273142853,train_ts200_s723.npz,synthetic_vanilla_original_ts200_s723.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,724,114,0.9743589743589745,200,117,147,0.735,0,0,kci,1273142853,train_ts200_s724.npz,synthetic_vanilla_original_ts200_s724.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,726,109,0.956140350877193,200,114,136,0.68,0,0,kci,1273142853,train_ts200_s726.npz,synthetic_vanilla_original_ts200_s726.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,727,109,0.981981981981982,200,111,142,0.71,0,0,kci,1273142853,train_ts200_s727.npz,synthetic_vanilla_original_ts200_s727.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,728,109,0.981981981981982,200,111,144,0.72,0,0,kci,1273142853,train_ts200_s728.npz,synthetic_vanilla_original_ts200_s728.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,729,110,0.9734513274336284,200,113,153,0.765,0,0,kci,1273142853,train_ts200_s729.npz,synthetic_vanilla_original_ts200_s729.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,730,113,0.982608695652174,200,115,149,0.745,0,0,kci,1273142853,train_ts200_s730.npz,synthetic_vanilla_original_ts200_s730.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,731,112,0.9824561403508772,200,114,147,0.735,0,0,kci,1273142853,train_ts200_s731.npz,synthetic_vanilla_original_ts200_s731.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,732,112,0.9824561403508772,200,114,153,0.765,0,0,kci,1273142853,train_ts200_s732.npz,synthetic_vanilla_original_ts200_s732.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,733,116,0.9914529914529916,200,117,150,0.75,0,0,kci,1273142853,train_ts200_s733.npz,synthetic_vanilla_original_ts200_s733.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,734,109,0.9646017699115044,200,113,138,0.69,0,0,kci,1273142853,train_ts200_s734.npz,synthetic_vanilla_original_ts200_s734.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,735,113,0.9912280701754386,200,114,136,0.68,0,0,kci,1273142853,train_ts200_s735.npz,synthetic_vanilla_original_ts200_s735.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,736,116,1.0,200,116,150,0.75,0,0,kci,1273142853,train_ts200_s736.npz,synthetic_vanilla_original_ts200_s736.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,737,110,0.990990990990991,200,111,146,0.73,0,0,kci,1273142853,train_ts200_s737.npz,synthetic_vanilla_original_ts200_s737.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,738,112,0.9655172413793104,200,116,142,0.71,0,0,kci,1273142853,train_ts200_s738.npz,synthetic_vanilla_original_ts200_s738.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,739,113,0.982608695652174,200,115,151,0.755,0,0,kci,1273142853,train_ts200_s739.npz,synthetic_vanilla_original_ts200_s739.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,740,115,0.9745762711864406,200,118,149,0.745,0,0,kci,1273142853,train_ts200_s740.npz,synthetic_vanilla_original_ts200_s740.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,742,109,0.9396551724137931,200,116,143,0.715,0,0,kci,1273142853,train_ts200_s742.npz,synthetic_vanilla_original_ts200_s742.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,743,107,0.981651376146789,200,109,135,0.675,0,0,kci,1273142853,train_ts200_s743.npz,synthetic_vanilla_original_ts200_s743.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,745,110,0.9649122807017544,200,114,159,0.795,0,0,kci,1273142853,train_ts200_s745.npz,synthetic_vanilla_original_ts200_s745.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,746,119,0.9834710743801652,200,121,143,0.715,0,0,kci,1273142853,train_ts200_s746.npz,synthetic_vanilla_original_ts200_s746.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,748,108,0.9818181818181818,200,110,141,0.705,0,0,kci,1273142853,train_ts200_s748.npz,synthetic_vanilla_original_ts200_s748.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,749,105,0.9813084112149532,200,107,129,0.645,0,0,kci,1273142853,train_ts200_s749.npz,synthetic_vanilla_original_ts200_s749.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,750,99,0.9801980198019802,200,101,136,0.68,0,0,kci,1273142853,train_ts200_s750.npz,synthetic_vanilla_original_ts200_s750.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,751,113,0.982608695652174,200,115,146,0.73,0,0,kci,1273142853,train_ts200_s751.npz,synthetic_vanilla_original_ts200_s751.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,752,108,0.9557522123893806,200,113,143,0.715,0,0,kci,1273142853,train_ts200_s752.npz,synthetic_vanilla_original_ts200_s752.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,753,105,0.9813084112149532,200,107,145,0.725,0,0,kci,1273142853,train_ts200_s753.npz,synthetic_vanilla_original_ts200_s753.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,755,109,0.9732142857142856,200,112,143,0.715,0,0,kci,1273142853,train_ts200_s755.npz,synthetic_vanilla_original_ts200_s755.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,756,107,0.963963963963964,200,111,144,0.72,0,0,kci,1273142853,train_ts200_s756.npz,synthetic_vanilla_original_ts200_s756.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,757,105,0.9545454545454546,200,110,143,0.715,0,0,kci,1273142853,train_ts200_s757.npz,synthetic_vanilla_original_ts200_s757.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,758,109,0.981981981981982,200,111,147,0.735,0,0,kci,1273142853,train_ts200_s758.npz,synthetic_vanilla_original_ts200_s758.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,759,105,0.9722222222222222,200,108,129,0.645,0,0,kci,1273142853,train_ts200_s759.npz,synthetic_vanilla_original_ts200_s759.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,760,105,0.9722222222222222,200,108,136,0.68,0,0,kci,1273142853,train_ts200_s760.npz,synthetic_vanilla_original_ts200_s760.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,761,115,0.9829059829059827,200,117,142,0.71,0,0,kci,1273142853,train_ts200_s761.npz,synthetic_vanilla_original_ts200_s761.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,762,112,0.9739130434782608,200,115,139,0.695,0,0,kci,1273142853,train_ts200_s762.npz,synthetic_vanilla_original_ts200_s762.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,763,109,0.981981981981982,200,111,143,0.715,0,0,kci,1273142853,train_ts200_s763.npz,synthetic_vanilla_original_ts200_s763.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,764,108,0.9818181818181818,200,110,135,0.675,0,0,kci,1273142853,train_ts200_s764.npz,synthetic_vanilla_original_ts200_s764.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,765,106,0.9636363636363636,200,110,151,0.755,0,0,kci,1273142853,train_ts200_s765.npz,synthetic_vanilla_original_ts200_s765.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,766,104,0.97196261682243,200,107,137,0.685,0,0,kci,1273142853,train_ts200_s766.npz,synthetic_vanilla_original_ts200_s766.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,767,121,1.0,200,121,153,0.765,0,0,kci,1273142853,train_ts200_s767.npz,synthetic_vanilla_original_ts200_s767.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,769,104,0.9629629629629628,200,108,135,0.675,0,0,kci,1273142853,train_ts200_s769.npz,synthetic_vanilla_original_ts200_s769.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,770,103,0.9716981132075472,200,106,141,0.705,0,0,kci,1273142853,train_ts200_s770.npz,synthetic_vanilla_original_ts200_s770.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,771,109,0.990909090909091,200,110,138,0.69,0,0,kci,1273142853,train_ts200_s771.npz,synthetic_vanilla_original_ts200_s771.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,772,99,0.9705882352941176,200,102,137,0.685,0,0,kci,1273142853,train_ts200_s772.npz,synthetic_vanilla_original_ts200_s772.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,773,105,0.9813084112149532,200,107,139,0.695,0,0,kci,1273142853,train_ts200_s773.npz,synthetic_vanilla_original_ts200_s773.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,774,106,0.9724770642201837,200,109,142,0.71,0,0,kci,1273142853,train_ts200_s774.npz,synthetic_vanilla_original_ts200_s774.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,775,114,0.991304347826087,200,115,146,0.73,0,0,kci,1273142853,train_ts200_s775.npz,synthetic_vanilla_original_ts200_s775.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,776,110,1.0,200,110,145,0.725,0,0,kci,1273142853,train_ts200_s776.npz,synthetic_vanilla_original_ts200_s776.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,777,114,0.991304347826087,200,115,153,0.765,0,0,kci,1273142853,train_ts200_s777.npz,synthetic_vanilla_original_ts200_s777.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,778,106,0.9724770642201837,200,109,143,0.715,0,0,kci,1273142853,train_ts200_s778.npz,synthetic_vanilla_original_ts200_s778.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,779,118,0.9915966386554622,200,119,153,0.765,0,0,kci,1273142853,train_ts200_s779.npz,synthetic_vanilla_original_ts200_s779.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,781,110,0.9401709401709402,200,117,137,0.685,0,0,kci,1273142853,train_ts200_s781.npz,synthetic_vanilla_original_ts200_s781.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,782,111,0.9823008849557522,200,113,143,0.715,0,0,kci,1273142853,train_ts200_s782.npz,synthetic_vanilla_original_ts200_s782.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,783,114,0.9827586206896552,200,116,150,0.75,0,0,kci,1273142853,train_ts200_s783.npz,synthetic_vanilla_original_ts200_s783.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,785,109,0.9646017699115044,200,113,147,0.735,0,0,kci,1273142853,train_ts200_s785.npz,synthetic_vanilla_original_ts200_s785.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,786,109,0.9732142857142856,200,112,139,0.695,0,0,kci,1273142853,train_ts200_s786.npz,synthetic_vanilla_original_ts200_s786.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,787,109,0.981981981981982,200,111,141,0.705,0,0,kci,1273142853,train_ts200_s787.npz,synthetic_vanilla_original_ts200_s787.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,788,106,0.954954954954955,200,111,145,0.725,0,0,kci,1273142853,train_ts200_s788.npz,synthetic_vanilla_original_ts200_s788.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,789,108,0.972972972972973,200,111,138,0.69,0,0,kci,1273142853,train_ts200_s789.npz,synthetic_vanilla_original_ts200_s789.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,790,108,0.9557522123893806,200,113,142,0.71,0,0,kci,1273142853,train_ts200_s790.npz,synthetic_vanilla_original_ts200_s790.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,791,106,0.9814814814814816,200,108,135,0.675,0,0,kci,1273142853,train_ts200_s791.npz,synthetic_vanilla_original_ts200_s791.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,792,112,0.9739130434782608,200,115,153,0.765,0,0,kci,1273142853,train_ts200_s792.npz,synthetic_vanilla_original_ts200_s792.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,793,114,0.9827586206896552,200,116,150,0.75,0,0,kci,1273142853,train_ts200_s793.npz,synthetic_vanilla_original_ts200_s793.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,794,111,0.9652173913043478,200,115,150,0.75,0,0,kci,1273142853,train_ts200_s794.npz,synthetic_vanilla_original_ts200_s794.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,795,100,0.9615384615384616,200,104,139,0.695,0,0,kci,1273142853,train_ts200_s795.npz,synthetic_vanilla_original_ts200_s795.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,797,111,0.9736842105263158,200,114,147,0.735,0,0,kci,1273142853,train_ts200_s797.npz,synthetic_vanilla_original_ts200_s797.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,798,106,0.9814814814814816,200,108,146,0.73,0,0,kci,1273142853,train_ts200_s798.npz,synthetic_vanilla_original_ts200_s798.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,799,105,0.9722222222222222,200,108,135,0.675,0,0,kci,1273142853,train_ts200_s799.npz,synthetic_vanilla_original_ts200_s799.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,800,121,0.9918032786885246,200,122,148,0.74,0,0,kci,1273142853,train_ts200_s800.npz,synthetic_vanilla_original_ts200_s800.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,801,102,0.9272727272727272,200,110,137,0.685,0,0,kci,1273142853,train_ts200_s801.npz,synthetic_vanilla_original_ts200_s801.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,802,107,0.963963963963964,200,111,142,0.71,0,0,kci,1273142853,train_ts200_s802.npz,synthetic_vanilla_original_ts200_s802.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,803,106,0.9636363636363636,200,110,147,0.735,0,0,kci,1273142853,train_ts200_s803.npz,synthetic_vanilla_original_ts200_s803.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,200,804,105,0.9545454545454546,200,110,151,0.755,0,0,kci,1273142853,train_ts200_s804.npz,synthetic_vanilla_original_ts200_s804.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,920,68,0.9855072463768116,200,69,130,0.65,0,0,kci,1273142853,train_ts500_s920.npz,synthetic_vanilla_original_ts500_s920.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,922,66,0.9850746268656716,200,67,138,0.69,0,0,kci,1273142853,train_ts500_s922.npz,synthetic_vanilla_original_ts500_s922.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,923,69,0.9583333333333334,200,72,129,0.645,0,0,kci,1273142853,train_ts500_s923.npz,synthetic_vanilla_original_ts500_s923.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,924,65,0.9558823529411764,200,68,133,0.665,0,0,kci,1273142853,train_ts500_s924.npz,synthetic_vanilla_original_ts500_s924.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,925,69,0.9583333333333334,200,72,133,0.665,0,0,kci,1273142853,train_ts500_s925.npz,synthetic_vanilla_original_ts500_s925.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,926,68,0.9855072463768116,200,69,131,0.655,0,0,kci,1273142853,train_ts500_s926.npz,synthetic_vanilla_original_ts500_s926.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,927,63,0.984375,200,64,132,0.66,0,0,kci,1273142853,train_ts500_s927.npz,synthetic_vanilla_original_ts500_s927.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,928,70,0.9722222222222222,200,72,131,0.655,0,0,kci,1273142853,train_ts500_s928.npz,synthetic_vanilla_original_ts500_s928.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,929,74,0.9736842105263158,200,76,137,0.685,0,0,kci,1273142853,train_ts500_s929.npz,synthetic_vanilla_original_ts500_s929.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,930,74,0.9866666666666668,200,75,133,0.665,0,0,kci,1273142853,train_ts500_s930.npz,synthetic_vanilla_original_ts500_s930.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,931,59,0.9516129032258064,200,62,116,0.58,0,0,kci,1273142853,train_ts500_s931.npz,synthetic_vanilla_original_ts500_s931.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,932,66,0.9428571428571428,200,70,130,0.65,0,0,kci,1273142853,train_ts500_s932.npz,synthetic_vanilla_original_ts500_s932.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,933,66,0.9850746268656716,200,67,129,0.645,0,0,kci,1273142853,train_ts500_s933.npz,synthetic_vanilla_original_ts500_s933.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,934,68,0.9714285714285714,200,70,132,0.66,0,0,kci,1273142853,train_ts500_s934.npz,synthetic_vanilla_original_ts500_s934.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,935,69,0.971830985915493,200,71,120,0.6,0,0,kci,1273142853,train_ts500_s935.npz,synthetic_vanilla_original_ts500_s935.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,936,71,0.9726027397260274,200,73,119,0.595,0,0,kci,1273142853,train_ts500_s936.npz,synthetic_vanilla_original_ts500_s936.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,937,68,0.9714285714285714,200,70,137,0.685,0,0,kci,1273142853,train_ts500_s937.npz,synthetic_vanilla_original_ts500_s937.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,938,77,0.9871794871794872,200,78,135,0.675,0,0,kci,1273142853,train_ts500_s938.npz,synthetic_vanilla_original_ts500_s938.npz,ok,
cleaned_archive,simglucose,vanilla_original,vanilla_original,500,940,67,0.9710144927536232,200,69,126,0.63,0,0,kci,1273142853,train_ts500_s940.npz,synthetic_vanilla_original_ts500_s940.npz,ok,
